GRP,ITEMID,ITEMDESC,WHCode,WHName,WHRegion,Desc3,ItemOrder1,ItemOrder2,ClipBd,Company,QtyOnHand,QtyOnPO,QtyOnSO,QtyAvailable
Winery Equipment,SP60911,Venting Valve NW50 DIN,MEL01,Melbourne Warehouse,VIC,,550,0,Tank Accessories,Kauri Australia (a Limited Partnership),6,0,0,6
Brewery,SP63212,Polyamide Rope 4.5m for 200L BM,MEL01,Melbourne Warehouse,VIC,Polyamide Rope 4.5m for 200L BM,4000,4000,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,2,-2,0
Brewery,SP63226,Hydropress Membrane 20L (Bladder),MEL01,Melbourne Warehouse,VIC,,429,0,Hydropress Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP63272,Hydropress Membrane 40L (Bladder),MEL01,Melbourne Warehouse,VIC,,429,0,Hydropress Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP63285,Hydropress Membrane 90L (Bladder),MEL01,Melbourne Warehouse,VIC,,429,0,Hydropress Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Winery Equipment,SP63386,VC Tube Seal Transp 1370mm for 1400mm Tank,MEL01,Melbourne Warehouse,VIC,,410,0,Tank Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Winery Equipment,SP63388,VC Tank Pump & Pressure Gauge (standard),MEL01,Melbourne Warehouse,VIC,,366,0,Tank Accessories,Kauri Australia (a Limited Partnership),6,0,0,6
Winery Equipment,SP63810,NW10 Blank Cap,MEL01,Melbourne Warehouse,VIC,,368,0,Tank Accessories,Kauri Australia (a Limited Partnership),10,0,0,10
Brewery,SP63831,Hydropress Membrane 180L (Bladder),MEL01,Melbourne Warehouse,VIC,,430,0,Hydropress Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Winery Equipment,SP63865,Replacement Orange Gland for Floating Lid,MEL01,Melbourne Warehouse,VIC,,361,0,Tank Accessories,Kauri Australia (a Limited Partnership),12,0,0,12
Winery Equipment,SP63887,Thermometer,MEL01,Melbourne Warehouse,VIC,,368,0,Tank Accessories,Kauri Australia (a Limited Partnership),22,0,0,22
Winery Equipment,SP64071,Threaded Sleeve for Thermometer - 125mm,MEL01,Melbourne Warehouse,VIC,,368,0,Tank Accessories,Kauri Australia (a Limited Partnership),20,0,0,20
Winery Equipment,SP64939,"SS Ball Valve 1"" BSP F-M (FD 240-625L)",MEL01,Melbourne Warehouse,VIC,,560,0,Tank Accessories,Kauri Australia (a Limited Partnership),18,0,0,18
Winery Equipment,SP64949,Sample Tap with Swivel Nut NW10,MEL01,Melbourne Warehouse,VIC,,368,0,Tank Accessories,Kauri Australia (a Limited Partnership),32,0,0,32
Winery Equipment,SP65002,Litre Scale for 820mm tank (19-1000L),MEL01,Melbourne Warehouse,VIC,,500,0,Tank Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Winery Equipment,SP65079,"Drain Valve 3/4"" BSP M",MEL01,Melbourne Warehouse,VIC,,555,0,Tank Accessories,Kauri Australia (a Limited Partnership),14,0,0,14
Winery Equipment,SP65276,"Drain Valve 3/4"" BSP M Lock Nut",MEL01,Melbourne Warehouse,VIC,,555,0,Tank Accessories,Kauri Australia (a Limited Partnership),12,0,0,12
Winery Equipment,SP65277,"Drain Valve 1"" BSP F Swivel Nut",MEL01,Melbourne Warehouse,VIC,,555,0,Tank Accessories,Kauri Australia (a Limited Partnership),26,0,0,26
Winery Equipment,SP65327,Seal for NW10 Fill Level Indicator,MEL01,Melbourne Warehouse,VIC,,455,0,Tank Accessories,Kauri Australia (a Limited Partnership),40,0,0,40
Winery Equipment,SP66224++,Vent Connection Black incl. seal for Floating Lid,MEL01,Melbourne Warehouse,VIC,#NAME?,361,0,Tank Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Winery Equipment,SP66540,"Geka Coupling ET1""",MEL01,Melbourne Warehouse,VIC,,560,0,Tank Accessories,Kauri Australia (a Limited Partnership),12,0,0,12
Brewery,SP66579,Thermometer (for Kellermeister),MEL01,Melbourne Warehouse,VIC,,5010,0,Container Accessories,Kauri Australia (a Limited Partnership),6,0,0,6
Brewery,SP66580,Glide Ring Seal,MEL01,Melbourne Warehouse,VIC,Glide Ring Seal,5010,5010,Container Accessories,Kauri Australia (a Limited Partnership),0,1,-1,0
Brewery,SP66609,Edge Protector for Braumeister Feet,MEL01,Melbourne Warehouse,VIC,Edge Protector for Braumeister Feet,552,552,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,6,0,6
Brewery,SP66643,Replacement Pump Seal for 20/50L BM,MEL01,Melbourne Warehouse,VIC,,5007,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Brewery,SP66646,O Ring Seal,MEL01,Melbourne Warehouse,VIC,O Ring Seal,5010,5010,Container Accessories,Kauri Australia (a Limited Partnership),0,1,-1,0
Winery Equipment,SP66685,"Gardena Connection 1"" for Fermentation Tank",MEL01,Melbourne Warehouse,VIC,,560,0,Tank Accessories,Kauri Australia (a Limited Partnership),8,0,0,8
Winery Equipment,SP66685,"Gardena Connection 1"" for Fermentation Tank",MEL01,Melbourne Warehouse,VIC,"Gardena Connection 1"" for Fermentation Tank",560,560,Tank Accessories,Kauri Australia (a Limited Partnership),0,0,-2,-2
Brewery,SP66708,Thermometer Sleeve (for Kellermeister),MEL01,Melbourne Warehouse,VIC,,5010,0,Container Accessories,Kauri Australia (a Limited Partnership),6,0,0,6
Brewery,SP66712,Wort Pump for 20L Braumeister,MEL01,Melbourne Warehouse,VIC,,362,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),6,0,0,6
Brewery,SP66713,Wort Pump for 50L Braumeister,MEL01,Melbourne Warehouse,VIC,,362,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP66733,Low Oxygen Brewing Set for 50L BM,MEL01,Melbourne Warehouse,VIC,,5000,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Brewery,SP66736,Low Oxygen Brewing Set for 20L BM,MEL01,Melbourne Warehouse,VIC,Low Oxygen Brewing Set for 20L BM,5000,5000,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,2,-1,1
Brewery,SP66751,Replacement Pump for 10/20/50L BM PLUS,MEL01,Melbourne Warehouse,VIC,,370,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),8,0,0,8
Brewery,SP66831,Pluggable Suction Pipe for 3/4'' Drain Tap,MEL01,Melbourne Warehouse,VIC,Pluggable Suction Pipe for 3/4'' Drain Tap,370,370,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,5,0,5
Brewery,SP66857,Replacement Red Fibre Seal for BM,MEL01,Melbourne Warehouse,VIC,Replacement Red Fibre Seal for BM,4050,4050,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,30,0,30
Brewery,SP66928,Stainless Mesh Filter for 20L BM,MEL01,Melbourne Warehouse,VIC,,4050,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP66928,Stainless Mesh Filter for 20L BM,MEL01,Melbourne Warehouse,VIC,Stainless Mesh Filter for 20L BM,4050,4050,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,5,-2,3
Brewery,SP66929,Stainless Mesh Filter for 50L BM,IND02,AUS Indent Orders,IND,Stainless Mesh Filter for 50L BM,4055,4055,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,0,-1,-1
Brewery,SP66929,Stainless Mesh Filter for 50L BM,MEL01,Melbourne Warehouse,VIC,,4055,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Brewery,SP66929,Stainless Mesh Filter for 50L BM,MEL01,Melbourne Warehouse,VIC,Stainless Mesh Filter for 50L BM,4055,4055,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,5,-2,3
Brewery,SP66943,USB Flash CAble for BM,MEL01,Melbourne Warehouse,VIC,,64,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP69314,Power Cable for Apple and Pear Mill,MEL01,Melbourne Warehouse,VIC,,21,0,Apple and Pear Mill,Kauri Australia (a Limited Partnership),6,0,0,6
Brewery,SP69315,"SS Ball Valve 1"" for Ferment Egg 250/600L",MEL01,Melbourne Warehouse,VIC,,550,0,Container Accessories,Kauri Australia (a Limited Partnership),8,0,0,8
Brewery,SP69369,Stainless Mesh Filter for 500L BM,MEL01,Melbourne Warehouse,VIC,Stainless Mesh Filter for 500L BM,0,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,0,-2,-2
Brewery,SP69369,Stainless Mesh Filter for 500L BM,WA004,WA Office (Andrew Hunt),WA,Stainless Mesh Filter for 500L BM,0,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,2,0,2
Brewery,SP72610,Malt Pipe Replacement Seal 20L,MEL01,Melbourne Warehouse,VIC,,5102,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),26,0,0,26
Brewery,SP72610,Malt Pipe Replacement Seal 20L,MEL01,Melbourne Warehouse,VIC,Malt Pipe Replacement Seal 20L,5102,5102,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,0,-1,-1
Brewery,SP72616,Filter Support for 20L BM,MEL01,Melbourne Warehouse,VIC,,5102,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),8,0,0,8
Brewery,SP72617,Braumeister Lifting Bolt,MEL01,Melbourne Warehouse,VIC,,5215,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),12,0,0,12
Brewery,SP72896,Hydrometer Spindle,MEL01,Melbourne Warehouse,VIC,,450,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),12,0,0,12
Brewery,SP72897,Support Cylinder for Hydrometer 100ml,MEL01,Melbourne Warehouse,VIC,,202,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),12,0,0,12
Brewery,SP72898,Large Malt Shovel,MEL01,Melbourne Warehouse,VIC,,455,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),6,0,0,6
Brewery,SP72898,Large Malt Shovel,MEL01,Melbourne Warehouse,VIC,Large Malt Shovel,455,455,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,0,-2,-2
Brewery,SP72903,Malt Mill,MEL01,Melbourne Warehouse,VIC,,150,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),8,0,0,8
Brewery,SP73026,Heating Element - 20L/50L BM,MEL01,Melbourne Warehouse,VIC,,350,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Brewery,SP73026,Heating Element - 20L/50L BM,MEL01,Melbourne Warehouse,VIC,Heating Element - 20L/50L BM,350,350,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,0,-1,-1
Winery Equipment,SP74914,Replacement Seal for FD Dome Lid,IND02,AUS Indent Orders,IND,Replacement Seal for FD Dome Lid,81,81,Tank Accessories,Kauri Australia (a Limited Partnership),0,2,0,2
Winery Equipment,SP74914,Replacement Seal for FD Dome Lid,MEL01,Melbourne Warehouse,VIC,Replacement Seal for FD Dome Lid,81,81,Tank Accessories,Kauri Australia (a Limited Partnership),0,0,-2,-2
Winery Equipment,SP75104,"SS Ball Valve 3/4"" BSP M/M",MEL01,Melbourne Warehouse,VIC,,560,0,Tank Accessories,Kauri Australia (a Limited Partnership),24,0,0,24
Brewery,SP75113,Malt Pipe Replacement Seal 50L,MEL01,Melbourne Warehouse,VIC,,5104,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),14,0,0,14
Brewery,SP75117,Malt Pipe Lifting Handle for 50L Braumeister,IND02,AUS Indent Orders,IND,Malt Pipe Lifting Handle for 50L Braumeister,5104,5104,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,0,-1,-1
Brewery,SP75118,Malt Pipe Support Bracket for 50L BM,IND02,AUS Indent Orders,IND,Malt Pipe Support Bracket for 50L BM,5104,5104,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,0,-1,-1
Brewery,SP75126,Hold Down Bow for 50L BM,IND02,AUS Indent Orders,IND,Hold Down Bow for 50L BM,5104,5104,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,0,-1,-1
Brewery,SP75187,Heating Element - 50L BM,MEL01,Melbourne Warehouse,VIC,,350,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Brewery,SP75187,Heating Element - 50L BM,MEL01,Melbourne Warehouse,VIC,Heating Element - 50L BM,350,350,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,0,-1,-1
Winery Equipment,SP75555,FD Tank Replacement Dome Lid,IND02,AUS Indent Orders,IND,FD Tank Replacement Dome Lid,80,80,Tank Accessories,Kauri Australia (a Limited Partnership),0,0,-3,-3
Winery Equipment,SP75555,FD Tank Replacement Dome Lid,WA004,WA Office (Andrew Hunt),WA,FD Tank Replacement Dome Lid,80,80,Tank Accessories,Kauri Australia (a Limited Partnership),0,3,0,3
Brewery,SP76685,Seal for 20L SS Hood BM/ Clamping Ring Lid 350mm,MEL01,Melbourne Warehouse,VIC,,350,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),6,0,0,6
Brewery,SP76686,Seal for 50L SS Hood BM/ Clamping Ring Lid 440mm,MEL01,Melbourne Warehouse,VIC,,350,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),8,0,0,8
Brewery,SP77257,Heating Spiral - BM 200L/500L,WA004,WA Office (Andrew Hunt),WA,Heating Spiral - BM 200L/500L,350,350,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,2,0,2
Brewery,SP77258-01,Heating Spiral Vertical - BM 200L/500L,WA002,GJ Freight Ltd - Perth Depot,WA,Heating Spiral Vertical - BM 200L/500L,580,580,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,0,-2,-2
Brewery,SP77258-01,Heating Spiral Vertical - BM 200L/500L,WA004,WA Office (Andrew Hunt),WA,Heating Spiral Vertical - BM 200L/500L,580,580,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,2,0,2
Brewery,SP77323,Copper Hood 20L,MEL01,Melbourne Warehouse,VIC,,225,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP77328,200L BM Crane Unit,MEL01,Melbourne Warehouse,VIC,200L BM Crane Unit,225,225,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,0,-1,-1
Brewery,SP77342,Braumeister Temperature Sensor - Black Plug,MEL01,Melbourne Warehouse,VIC,,560,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP77350,Cloth Filter for 200L BM,MEL01,Melbourne Warehouse,VIC,,4000,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),18,0,0,18
Brewery,SP77350,Cloth Filter for 200L BM,MEL01,Melbourne Warehouse,VIC,Cloth Filter for 200L BM,4000,4000,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,0,-1,-1
Brewery,SP77357,Thermosleeve for 200L BM,MEL01,Melbourne Warehouse,VIC,,97,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Brewery,SP77360,Cable for 50L BM - EURO Plug,MEL01,Melbourne Warehouse,VIC,Cable for 50L BM - EURO Plug,170,170,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,1,-1,0
Brewery,SP77362,Malt Pipe Replacement Seal 200L,MEL01,Melbourne Warehouse,VIC,,5105,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),18,0,0,18
Brewery,SP77363,Hose Set for 200/500L BM - 5m,MEL01,Melbourne Warehouse,VIC,,570,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP77366,Hose Set for 200/500L BM - 10m,MEL01,Melbourne Warehouse,VIC,,580,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP77367,Kellermeister 30L Conical Fermenter,MEL01,Melbourne Warehouse,VIC,,204,0,Containers,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP77371,Malt Mill with Hopper,MEL01,Melbourne Warehouse,VIC,,155,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Winery Equipment,SP77375,FermFlex Ferment temp-regulating system,MEL01,Melbourne Warehouse,VIC,,540,0,Tank Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP77381,Malt Pipe Replacement Seal 500L,MEL01,Melbourne Warehouse,VIC,,5130,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),18,0,0,18
Brewery,SP77382,Cloth Filter for 500L BM,MEL01,Melbourne Warehouse,VIC,,4005,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP77390,Wooden Mash Paddle,MEL01,Melbourne Warehouse,VIC,,460,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP77391,Hop Sieve,MEL01,Melbourne Warehouse,VIC,,510,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),6,0,0,6
Winery Equipment,SP77400,Castor Base for FD 240L/ Ferment Egg 250L,MEL01,Melbourne Warehouse,VIC,,85,0,Tank Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Winery Equipment,SP77400,Castor Base for FD 240L/ Ferment Egg 250L,MEL01,Melbourne Warehouse,VIC,Castor Base for FD 240L/ Ferment Egg 250L,85,85,Tank Accessories,Kauri Australia (a Limited Partnership),0,0,-2,-2
Brewery,SP77402,Heating Unit Spiral for BM 500L,MEL01,Melbourne Warehouse,VIC,,350,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Brewery,SP77402,Heating Unit Spiral for BM 500L,MEL01,Melbourne Warehouse,VIC,Heating Unit Spiral for BM 500L,350,350,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,0,-1,-1
Brewery,SP77418,"Impeller for Pump for 10L, 20L & 50L BM",MEL01,Melbourne Warehouse,VIC,,580,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP77421,Malt Pipe shortened for BM 20L,MEL01,Melbourne Warehouse,VIC,,5132,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP77428,Malt Pipe Replacement Seal 10L,MEL01,Melbourne Warehouse,VIC,,5101,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),26,0,0,26
Brewery,SP77429,Filter Support for 10L BM,MEL01,Melbourne Warehouse,VIC,,5102,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),8,0,0,8
Brewery,SP77430,Stainless Mesh Filter for 10L BM,MEL01,Melbourne Warehouse,VIC,,4045,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP77430,Stainless Mesh Filter for 10L BM,MEL01,Melbourne Warehouse,VIC,Stainless Mesh Filter for 10L BM,4045,4045,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,5,0,5
Brewery,SP77432,Heating Element - 10L BM,MEL01,Melbourne Warehouse,VIC,,350,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP77455,Braumeister WiFi,MEL01,Melbourne Warehouse,VIC,,5016,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Winery Equipment,SP77457,Cooling Unit 0.3kW for FD Tank,MEL01,Melbourne Warehouse,VIC,,460,0,Tank Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP77490,Brewing base 50L BM,MEL01,Melbourne Warehouse,VIC,,5017,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Brewery,SP77493,Fermentation Lid for 20L BM,MEL01,Melbourne Warehouse,VIC,,5000,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP77494,Fermentation Lid for 50L BM,MEL01,Melbourne Warehouse,VIC,,5000,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Winery Equipment,SP77498,Cooling Unit 2.2kW for 240/525/625L Tank,MEL01,Melbourne Warehouse,VIC,,460,0,Tank Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Winery Equipment,SP77520,Castor Base for FD 60-120L/ Ferment Egg 60L,MEL01,Melbourne Warehouse,VIC,,84,0,Tank Accessories,Kauri Australia (a Limited Partnership),6,0,0,6
Brewery,SP78027,Cleaning Set,MEL01,Melbourne Warehouse,VIC,,500,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),6,0,0,6
Brewery,SP78028,Braumeister Temperature Sensor - Silver Plug,MEL01,Melbourne Warehouse,VIC,Braumeister Temperature Sensor - Silver Plug,560,560,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,5,0,5
Brewery,SP78028,Braumeister Temperature Sensor - Silver Plug,WA006,WA Office,WA,,560,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Brewery,SP78031,Temperature Sensor for 500L BM,MEL01,Melbourne Warehouse,VIC,,560,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP78031,Temperature Sensor for 500L BM,WA006,WA Office,WA,,560,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),10,0,0,10
Brewery,SP78032,Stainless Hood BM 20L,MEL01,Melbourne Warehouse,VIC,,350,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP78033,Stainless Hood BM 50L,MEL01,Melbourne Warehouse,VIC,,350,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Brewery,SP78035,Stainless Hood BM 10L,MEL01,Melbourne Warehouse,VIC,,350,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Brewery,SP78037,Temperature Probe for 10/20/50L BM,MEL01,Melbourne Warehouse,VIC,,560,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP78046,Thermosleeve BLACK for 10L BM,MEL01,Melbourne Warehouse,VIC,,96,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),6,0,0,6
Brewery,SP78047,Thermosleeve BLACK for 20L BM,MEL01,Melbourne Warehouse,VIC,,96,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Brewery,SP78047,Thermosleeve BLACK for 20L BM,MEL01,Melbourne Warehouse,VIC,Thermosleeve BLACK for 20L BM,96,96,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,0,-1,-1
Brewery,SP78048,Thermosleeve BLACK for 50L BM,MEL01,Melbourne Warehouse,VIC,,96,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Brewery,SP78048,Thermosleeve BLACK for 50L BM,MEL01,Melbourne Warehouse,VIC,Thermosleeve BLACK for 50L BM,96,96,Braumeister Accessories,Kauri Australia (a Limited Partnership),0,0,-1,-1
Brewery,SP78049,Magnetic valve for cooling jacket (20/ 50L BM),MEL01,Melbourne Warehouse,VIC,,95,0,Braumeister Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Winery Equipment,SP79028,Seal for standard manhole (tank 420x320mm),MEL01,Melbourne Warehouse,VIC,,500,0,Tank Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
